,user,hours,logs,devices,emails_sent,size,attachments,device_files,http
12678,JSH0330,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12679,JSH0330,7,346.0,0.0,105.0,3117730.0,29.0,0.0,1001.0
12680,JSH0330,8,0.0,0.0,99.0,2938115.0,10.0,0.0,880.0
12681,JSH0330,9,0.0,0.0,91.0,2673311.0,34.0,0.0,855.0
12682,JSH0330,10,0.0,0.0,98.0,2774991.0,16.0,0.0,920.0
12683,JSH0330,11,0.0,0.0,105.0,3109888.0,30.0,0.0,838.0
12684,JSH0330,12,0.0,0.0,98.0,2954870.0,17.0,0.0,830.0
12685,JSH0330,13,0.0,0.0,77.0,2319308.0,7.0,0.0,794.0
12686,JSH0330,14,0.0,0.0,97.0,2897579.0,18.0,0.0,794.0
12687,JSH0330,15,0.0,0.0,73.0,2040531.0,12.0,0.0,864.0
12688,JSH0330,16,0.0,0.0,73.0,2228964.0,21.0,0.0,813.0
12689,JSH0330,17,0.0,0.0,90.0,2664023.0,11.0,0.0,1040.0
12690,JSH0330,18,346.0,0.0,43.0,1277502.0,5.0,0.0,405.0
12691,JSH0330,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12692,JSH0330,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12693,JSH0330,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12694,JSH0330,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12695,JSH0330,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12696,JTM0223,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
12697,JTM0223,1,56.0,0.0,0.0,0.0,0.0,0.0,0.0
12698,JTM0223,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0
12699,JTM0223,3,57.0,0.0,0.0,0.0,0.0,0.0,0.0
12700,JTM0223,4,53.0,4.0,0.0,0.0,0.0,0.0,0.0
12701,JTM0223,5,48.0,0.0,0.0,0.0,0.0,0.0,0.0
12702,JTM0223,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0
12703,JTM0223,7,206.0,0.0,176.0,5651341.0,149.0,0.0,1618.0
12704,JTM0223,8,30.0,0.0,199.0,6228719.0,135.0,0.0,2154.0
12705,JTM0223,9,16.0,0.0,164.0,4910030.0,88.0,0.0,1689.0
12706,JTM0223,10,34.0,0.0,156.0,4760391.0,117.0,0.0,1634.0
12707,JTM0223,11,60.0,0.0,153.0,4634097.0,88.0,0.0,1416.0
12708,JTM0223,12,87.0,0.0,151.0,4341898.0,91.0,0.0,1609.0
12709,JTM0223,13,42.0,0.0,177.0,5359311.0,126.0,0.0,2014.0
12710,JTM0223,14,7.0,0.0,180.0,5268562.0,99.0,0.0,2225.0
12711,JTM0223,15,146.0,0.0,133.0,4256142.0,102.0,1.0,1591.0
12712,JTM0223,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12713,JTM0223,17,32.0,0.0,0.0,0.0,0.0,0.0,15.0
12714,JTM0223,18,37.0,0.0,0.0,0.0,0.0,0.0,11.0
12715,JTM0223,19,67.0,0.0,0.0,0.0,0.0,0.0,21.0
12716,JTM0223,20,73.0,0.0,0.0,0.0,0.0,0.0,12.0
12717,JTM0223,21,55.0,0.0,0.0,0.0,0.0,0.0,12.0
12718,JTM0223,22,67.0,0.0,0.0,0.0,0.0,0.0,5.0
12719,JTM0223,23,53.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,JTS0389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12721,JTS0389,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12722,JTS0389,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12723,JTS0389,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12724,JTS0389,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12725,JTS0389,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12726,JTS0389,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12727,JTS0389,7,174.0,0.0,43.0,1236730.0,6.0,0.0,384.0
12728,JTS0389,8,193.0,0.0,491.0,14433642.0,101.0,41.0,4898.0
12729,JTS0389,9,15.0,0.0,388.0,11634021.0,79.0,48.0,3919.0
12730,JTS0389,10,16.0,0.0,448.0,13478273.0,50.0,41.0,3909.0
12731,JTS0389,11,10.0,0.0,360.0,10845448.0,57.0,32.0,3801.0
12732,JTS0389,12,20.0,0.0,315.0,9789136.0,59.0,30.0,3648.0
12733,JTS0389,13,22.0,0.0,369.0,10775901.0,55.0,55.0,3608.0
12734,JTS0389,14,25.0,0.0,417.0,12533620.0,60.0,79.0,3594.0
12735,JTS0389,15,174.0,0.0,457.0,13794609.0,96.0,50.0,4798.0
12736,JTS0389,16,197.0,0.0,47.0,1456605.0,3.0,0.0,311.0
12737,JTS0389,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12738,JTS0389,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12739,JTS0389,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12740,JTS0389,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12741,JTS0389,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,JTS0389,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12743,JTS0389,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12744,JXH0493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12745,JXH0493,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12746,JXH0493,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12747,JXH0493,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12748,JXH0493,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12749,JXH0493,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12750,JXH0493,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12751,JXH0493,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12752,JXH0493,8,346.0,0.0,584.0,16961046.0,98.0,0.0,6172.0
12753,JXH0493,9,0.0,0.0,620.0,18202331.0,118.0,0.0,5698.0
12754,JXH0493,10,0.0,0.0,472.0,13817567.0,71.0,0.0,5783.0
12755,JXH0493,11,0.0,0.0,565.0,16798319.0,135.0,0.0,5617.0
12756,JXH0493,12,0.0,0.0,443.0,13027555.0,72.0,0.0,5647.0
12757,JXH0493,13,0.0,0.0,515.0,15351124.0,95.0,0.0,5914.0
12758,JXH0493,14,0.0,0.0,565.0,16955564.0,91.0,0.0,5725.0
12759,JXH0493,15,0.0,0.0,456.0,13833387.0,67.0,0.0,5752.0
12760,JXH0493,16,0.0,0.0,580.0,17393562.0,127.0,0.0,7118.0
12761,JXH0493,17,346.0,0.0,208.0,6178830.0,38.0,0.0,2626.0
12762,JXH0493,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12763,JXH0493,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12764,JXH0493,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12765,JXH0493,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12766,JXH0493,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12767,JXH0493,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12768,JZD0888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12769,JZD0888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12770,JZD0888,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12771,JZD0888,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12772,JZD0888,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12773,JZD0888,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12774,JZD0888,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12775,JZD0888,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12776,JZD0888,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12777,JZD0888,9,346.0,0.0,97.0,3008915.0,0.0,0.0,1165.0
12778,JZD0888,10,0.0,0.0,125.0,3819130.0,0.0,0.0,1087.0
12779,JZD0888,11,0.0,0.0,108.0,3149808.0,0.0,0.0,993.0
12780,JZD0888,12,0.0,0.0,101.0,3091641.0,0.0,0.0,1039.0
12781,JZD0888,13,0.0,0.0,103.0,3227898.0,0.0,0.0,959.0
12782,JZD0888,14,0.0,0.0,96.0,3020150.0,0.0,0.0,1042.0
12783,JZD0888,15,0.0,0.0,98.0,2873296.0,0.0,0.0,971.0
12784,JZD0888,16,0.0,0.0,89.0,2559666.0,0.0,0.0,1027.0
12785,JZD0888,17,0.0,0.0,125.0,3736341.0,0.0,0.0,1314.0
12786,JZD0888,18,346.0,0.0,54.0,1664235.0,0.0,0.0,437.0
12787,JZD0888,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12788,JZD0888,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,JZD0888,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12790,JZD0888,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12791,JZD0888,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12792,KAC0124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12793,KAC0124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12794,KAC0124,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12795,KAC0124,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,KAC0124,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12797,KAC0124,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12798,KAC0124,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12799,KAC0124,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12800,KAC0124,8,346.0,0.0,349.0,10693310.0,0.0,0.0,3092.0
12801,KAC0124,9,0.0,0.0,293.0,8907589.0,0.0,0.0,3278.0
12802,KAC0124,10,0.0,0.0,292.0,8670848.0,0.0,0.0,2774.0
12803,KAC0124,11,0.0,0.0,223.0,6606364.0,0.0,0.0,2857.0
12804,KAC0124,12,0.0,0.0,283.0,8482743.0,0.0,0.0,2853.0
12805,KAC0124,13,0.0,0.0,231.0,6876829.0,0.0,0.0,2528.0
12806,KAC0124,14,0.0,0.0,211.0,6234039.0,0.0,0.0,2757.0
12807,KAC0124,15,0.0,0.0,182.0,5513707.0,0.0,0.0,2672.0
12808,KAC0124,16,0.0,0.0,245.0,7230601.0,0.0,0.0,2578.0
12809,KAC0124,17,0.0,0.0,319.0,9486802.0,0.0,0.0,2886.0
12810,KAC0124,18,0.0,0.0,282.0,8285587.0,0.0,0.0,3399.0
12811,KAC0124,19,346.0,0.0,148.0,4473980.0,0.0,0.0,1196.0
12812,KAC0124,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12813,KAC0124,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12814,KAC0124,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12815,KAC0124,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12816,KAL0395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12817,KAL0395,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12818,KAL0395,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12819,KAL0395,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12820,KAL0395,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12821,KAL0395,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12822,KAL0395,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12823,KAL0395,7,165.0,0.0,44.0,1371539.0,10.0,0.0,289.0
12824,KAL0395,8,181.0,0.0,311.0,9234386.0,129.0,0.0,3397.0
12825,KAL0395,9,0.0,0.0,272.0,8389810.0,158.0,0.0,2981.0
12826,KAL0395,10,0.0,0.0,256.0,7921769.0,129.0,0.0,2776.0
12827,KAL0395,11,0.0,0.0,251.0,7561340.0,115.0,0.0,2789.0
12828,KAL0395,12,0.0,0.0,290.0,8672764.0,97.0,0.0,2635.0
12829,KAL0395,13,0.0,0.0,288.0,8354815.0,125.0,0.0,2849.0
12830,KAL0395,14,0.0,0.0,207.0,6097257.0,51.0,0.0,2727.0
12831,KAL0395,15,0.0,0.0,247.0,7361955.0,120.0,0.0,2682.0
12832,KAL0395,16,0.0,0.0,279.0,8412186.0,178.0,0.0,2879.0
12833,KAL0395,17,0.0,0.0,285.0,8359163.0,133.0,0.0,2818.0
12834,KAL0395,18,147.0,0.0,254.0,7677890.0,124.0,0.0,3539.0
12835,KAL0395,19,199.0,0.0,37.0,1061096.0,19.0,0.0,414.0
12836,KAL0395,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12837,KAL0395,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12838,KAL0395,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12839,KAL0395,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12840,KAT0270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12841,KAT0270,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12842,KAT0270,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12843,KAT0270,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12844,KAT0270,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12845,KAT0270,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12846,KAT0270,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12847,KAT0270,7,346.0,0.0,301.0,9185172.0,274.0,0.0,3201.0
12848,KAT0270,8,0.0,0.0,288.0,8649454.0,266.0,0.0,3240.0
12849,KAT0270,9,0.0,0.0,319.0,9892088.0,296.0,0.0,2928.0
12850,KAT0270,10,0.0,0.0,258.0,7756537.0,234.0,0.0,2982.0
12851,KAT0270,11,0.0,0.0,238.0,7128235.0,196.0,0.0,3211.0
12852,KAT0270,12,0.0,0.0,294.0,8959814.0,200.0,0.0,3253.0
12853,KAT0270,13,0.0,0.0,274.0,8149331.0,218.0,0.0,3101.0
12854,KAT0270,14,0.0,0.0,261.0,7829012.0,179.0,0.0,2935.0
12855,KAT0270,15,0.0,0.0,339.0,9979979.0,279.0,0.0,3071.0
12856,KAT0270,16,0.0,0.0,335.0,9936782.0,240.0,0.0,3641.0
12857,KAT0270,17,346.0,0.0,138.0,4085284.0,107.0,0.0,1307.0
12858,KAT0270,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12859,KAT0270,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12860,KAT0270,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12861,KAT0270,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12862,KAT0270,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12863,KAT0270,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12864,KAT0489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12865,KAT0489,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12866,KAT0489,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12867,KAT0489,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12868,KAT0489,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12869,KAT0489,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12870,KAT0489,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12871,KAT0489,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12872,KAT0489,8,346.0,0.0,480.0,14173283.0,339.0,0.0,6265.0
12873,KAT0489,9,0.0,0.0,486.0,14804282.0,317.0,0.0,5842.0
12874,KAT0489,10,0.0,0.0,493.0,15312996.0,297.0,0.0,5652.0
12875,KAT0489,11,0.0,0.0,491.0,14905406.0,307.0,0.0,5465.0
12876,KAT0489,12,0.0,0.0,482.0,14220744.0,341.0,0.0,5782.0
12877,KAT0489,13,0.0,0.0,602.0,17993293.0,396.0,0.0,5889.0
12878,KAT0489,14,0.0,0.0,507.0,15429399.0,315.0,0.0,5728.0
12879,KAT0489,15,0.0,0.0,553.0,16671730.0,378.0,0.0,5908.0
12880,KAT0489,16,0.0,0.0,558.0,16346667.0,401.0,0.0,6754.0
12881,KAT0489,17,346.0,0.0,371.0,11167320.0,230.0,0.0,2767.0
12882,KAT0489,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12883,KAT0489,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12884,KAT0489,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12885,KAT0489,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12886,KAT0489,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12887,KAT0489,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12888,KBB0189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12889,KBB0189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12890,KBB0189,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12891,KBB0189,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12892,KBB0189,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12893,KBB0189,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12894,KBB0189,6,165.0,0.0,26.0,803113.0,13.0,0.0,407.0
12895,KBB0189,7,181.0,0.0,563.0,16501819.0,225.0,0.0,5203.0
12896,KBB0189,8,0.0,0.0,380.0,11592703.0,153.0,0.0,4061.0
12897,KBB0189,9,0.0,0.0,411.0,12100990.0,175.0,0.0,4053.0
12898,KBB0189,10,0.0,0.0,342.0,10400934.0,161.0,0.0,3724.0
12899,KBB0189,11,0.0,0.0,390.0,11578698.0,139.0,0.0,3932.0
12900,KBB0189,12,0.0,0.0,328.0,10137154.0,150.0,0.0,3984.0
12901,KBB0189,13,0.0,0.0,369.0,10921252.0,139.0,0.0,4157.0
12902,KBB0189,14,0.0,0.0,391.0,11614200.0,118.0,0.0,4301.0
12903,KBB0189,15,154.0,0.0,473.0,14447041.0,217.0,0.0,5192.0
12904,KBB0189,16,192.0,0.0,46.0,1318917.0,17.0,0.0,430.0
12905,KBB0189,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12906,KBB0189,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12907,KBB0189,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12908,KBB0189,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12909,KBB0189,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12910,KBB0189,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12911,KBB0189,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12912,KBC0054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12913,KBC0054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12914,KBC0054,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12915,KBC0054,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12916,KBC0054,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,KBC0054,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12918,KBC0054,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12919,KBC0054,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12920,KBC0054,8,346.0,0.0,298.0,9210991.0,0.0,0.0,2703.0
12921,KBC0054,9,0.0,0.0,266.0,7731728.0,0.0,0.0,3558.0
12922,KBC0054,10,0.0,0.0,277.0,8159920.0,0.0,0.0,3251.0
12923,KBC0054,11,0.0,0.0,374.0,11561124.0,0.0,0.0,3262.0
12924,KBC0054,12,0.0,0.0,294.0,8748812.0,0.0,0.0,3363.0
12925,KBC0054,13,0.0,0.0,278.0,8287137.0,0.0,0.0,3405.0
12926,KBC0054,14,0.0,0.0,311.0,8903861.0,0.0,0.0,3280.0
12927,KBC0054,15,0.0,0.0,354.0,10986790.0,0.0,0.0,3497.0
12928,KBC0054,16,0.0,0.0,298.0,9074024.0,0.0,0.0,3701.0
12929,KBC0054,17,346.0,0.0,230.0,6827466.0,0.0,0.0,2850.0
12930,KBC0054,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12931,KBC0054,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,KBC0054,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12933,KBC0054,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12934,KBC0054,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12935,KBC0054,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12936,KBG0549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12937,KBG0549,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12938,KBG0549,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12939,KBG0549,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12940,KBG0549,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12941,KBG0549,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,KBG0549,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12943,KBG0549,7,157.0,0.0,33.0,978230.0,22.0,0.0,295.0
12944,KBG0549,8,193.0,0.0,464.0,13831013.0,305.0,27.0,4117.0
12945,KBG0549,9,8.0,0.0,450.0,13501405.0,292.0,25.0,3743.0
12946,KBG0549,10,18.0,0.0,212.0,6523419.0,133.0,38.0,2728.0
12947,KBG0549,11,58.0,0.0,256.0,7506562.0,157.0,20.0,2420.0
12948,KBG0549,12,95.0,0.0,225.0,6657210.0,105.0,12.0,2449.0
12949,KBG0549,13,107.0,0.0,278.0,8039075.0,147.0,33.0,3007.0
12950,KBG0549,14,7.0,0.0,384.0,11407241.0,231.0,51.0,3371.0
12951,KBG0549,15,4.0,0.0,335.0,9682039.0,207.0,76.0,3474.0
12952,KBG0549,16,15.0,0.0,279.0,8638175.0,179.0,60.0,3226.0
12953,KBG0549,17,166.0,0.0,409.0,12255547.0,237.0,34.0,3779.0
12954,KBG0549,18,191.0,0.0,40.0,1123707.0,15.0,1.0,261.0
12955,KBG0549,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12956,KBG0549,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12957,KBG0549,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12958,KBG0549,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12959,KBG0549,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12960,KBL0260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12961,KBL0260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12962,KBL0260,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12963,KBL0260,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12964,KBL0260,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12965,KBL0260,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12966,KBL0260,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12967,KBL0260,7,346.0,0.0,113.0,3301103.0,0.0,0.0,1335.0
12968,KBL0260,8,0.0,0.0,360.0,10930783.0,0.0,0.0,4067.0
12969,KBL0260,9,0.0,0.0,300.0,8887171.0,0.0,0.0,3409.0
12970,KBL0260,10,0.0,0.0,291.0,9021182.0,0.0,0.0,3386.0
12971,KBL0260,11,0.0,0.0,300.0,8869300.0,0.0,0.0,3502.0
12972,KBL0260,12,0.0,0.0,326.0,9764353.0,0.0,0.0,3249.0
12973,KBL0260,13,0.0,0.0,344.0,10446864.0,0.0,0.0,3476.0
12974,KBL0260,14,0.0,0.0,295.0,8926018.0,0.0,0.0,3230.0
12975,KBL0260,15,0.0,0.0,293.0,8703183.0,0.0,0.0,3515.0
12976,KBL0260,16,338.0,0.0,392.0,12259201.0,0.0,0.0,3701.0
12977,KBL0260,17,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12978,KBL0260,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12979,KBL0260,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12980,KBL0260,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12981,KBL0260,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12982,KBL0260,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12983,KBL0260,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12984,KBP0008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12985,KBP0008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12986,KBP0008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12987,KBP0008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12988,KBP0008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12989,KBP0008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12990,KBP0008,6,162.0,0.0,151.0,4670503.0,58.0,0.0,1186.0
12991,KBP0008,7,215.0,0.0,1187.0,35199563.0,555.0,0.0,14558.0
12992,KBP0008,8,35.0,0.0,916.0,27987550.0,507.0,0.0,12321.0
12993,KBP0008,9,52.0,0.0,913.0,27479041.0,470.0,0.0,10117.0
12994,KBP0008,10,70.0,0.0,587.0,17612623.0,288.0,0.0,7857.0
12995,KBP0008,11,93.0,0.0,766.0,23030939.0,408.0,0.0,7981.0
12996,KBP0008,12,127.0,0.0,1022.0,30625068.0,505.0,0.0,10114.0
12997,KBP0008,13,33.0,0.0,1058.0,31408984.0,503.0,0.0,12111.0
12998,KBP0008,14,21.0,0.0,1044.0,31062929.0,514.0,0.0,12552.0
12999,KBP0008,15,191.0,0.0,1382.0,41002718.0,710.0,0.0,13977.0
13000,KBP0008,16,198.0,0.0,119.0,3606061.0,57.0,0.0,1026.0
13001,KBP0008,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13002,KBP0008,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13003,KBP0008,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13004,KBP0008,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13005,KBP0008,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13006,KBP0008,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13007,KBP0008,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,KBS0874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13009,KBS0874,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13010,KBS0874,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13011,KBS0874,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13012,KBS0874,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13013,KBS0874,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13014,KBS0874,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13015,KBS0874,7,346.0,0.0,314.0,9447871.0,229.0,0.0,2593.0
13016,KBS0874,8,0.0,0.0,600.0,18034821.0,437.0,0.0,6792.0
13017,KBS0874,9,6.0,0.0,519.0,15583930.0,352.0,0.0,5647.0
13018,KBS0874,10,26.0,0.0,444.0,13436307.0,270.0,0.0,4489.0
13019,KBS0874,11,39.0,0.0,344.0,10527401.0,231.0,0.0,4229.0
13020,KBS0874,12,105.0,0.0,373.0,10910276.0,316.0,0.0,3814.0
13021,KBS0874,13,94.0,0.0,481.0,14172801.0,362.0,0.0,5794.0
13022,KBS0874,14,0.0,0.0,419.0,12638936.0,282.0,0.0,5603.0
13023,KBS0874,15,0.0,0.0,417.0,12397455.0,264.0,0.0,5380.0
